sku,current_stock
SKU-92103,50.0
SKU-98978,50.0
SKU-98315,50.0
SKU-97850,50.0
SKU-91102,50.0
SKU-92211,51.0
SKU-92625,51.0
SKU-92627,51.0
SKU-97360,51.0
SKU-96022,51.0
SKU-99753,51.0
SKU-90159,51.0
SKU-97715,51.0
SKU-96185,51.0
SKU-98793,51.0
SKU-95921,51.0
SKU-96808,51.0
SKU-95585,52.0
SKU-98806,52.0
SKU-98496,52.0
SKU-95122,52.0
SKU-90262,52.0
SKU-95868,52.0
SKU-91156,52.0
SKU-94647,52.0
SKU-94608,52.0
SKU-99850,52.0
SKU-98897,52.0
SKU-92606,52.0
SKU-93896,52.0
SKU-96223,53.0
SKU-93707,53.0
SKU-94547,53.0
SKU-99405,53.0
SKU-99262,53.0
SKU-95496,53.0
SKU-95904,53.0
SKU-93792,53.0
SKU-90269,53.0
SKU-98350,53.0
SKU-94573,53.0
SKU-98426,53.0
SKU-95632,53.0
SKU-90436,53.0
SKU-98063,54.0
SKU-94402,54.0
SKU-95590,54.0
SKU-98846,54.0
SKU-92868,54.0
SKU-99142,54.0
SKU-92094,54.0
SKU-91708,54.0
SKU-97698,54.0
SKU-97179,54.0
SKU-91687,54.0
SKU-92736,54.0
SKU-96275,54.0
SKU-97734,54.0
SKU-91296,54.0
SKU-97052,54.0
SKU-98827,54.0
SKU-91144,54.0
SKU-96807,55.0
SKU-95911,55.0
SKU-96876,55.0
SKU-98057,55.0
SKU-90881,55.0
SKU-95143,56.0
SKU-95761,56.0
SKU-91398,56.0
SKU-96484,56.0
SKU-99202,56.0
SKU-99778,56.0
SKU-94472,56.0
SKU-95253,56.0
SKU-90285,56.0
SKU-92238,56.0
SKU-94317,56.0
SKU-90274,56.0
SKU-95466,57.0
SKU-97836,57.0
SKU-90174,57.0
SKU-93855,57.0
SKU-99954,57.0
SKU-99499,57.0
SKU-96070,57.0
SKU-99260,57.0
SKU-96069,57.0
SKU-94059,57.0
SKU-93309,57.0
SKU-96769,58.0
SKU-92513,58.0
SKU-91702,58.0
SKU-96882,58.0
SKU-99731,58.0
SKU-97965,58.0
SKU-93596,58.0
SKU-92109,58.0
SKU-98418,58.0
SKU-95802,58.0
SKU-97672,59.0
SKU-91537,59.0
SKU-97209,59.0
SKU-90976,59.0
SKU-90134,59.0
SKU-98101,59.0
SKU-95265,59.0
SKU-95334,60.0
SKU-99297,60.0
SKU-98513,60.0
SKU-90748,60.0
SKU-96252,60.0
SKU-93110,60.0
SKU-99433,60.0
SKU-94126,60.0
SKU-91365,60.0
SKU-91155,60.0
SKU-90718,60.0
SKU-93347,61.0
SKU-92529,61.0
SKU-96961,61.0
SKU-91633,61.0
SKU-91086,61.0
SKU-97438,61.0
SKU-97592,61.0
SKU-90757,61.0
SKU-90070,61.0
SKU-94392,61.0
SKU-98324,61.0
SKU-99966,61.0
SKU-96713,61.0
SKU-97843,62.0
SKU-90026,62.0
SKU-94504,62.0
SKU-97569,62.0
SKU-95535,62.0
SKU-94760,62.0
SKU-91443,62.0
SKU-97669,62.0
SKU-97145,62.0
SKU-95835,62.0
SKU-93701,62.0
SKU-94259,62.0
SKU-95630,62.0
SKU-97250,62.0
SKU-99141,62.0
SKU-94033,63.0
SKU-96366,63.0
SKU-97549,63.0
SKU-93419,63.0
SKU-91353,63.0
SKU-97007,63.0
SKU-99372,63.0
SKU-93372,63.0
SKU-91656,63.0
SKU-98868,63.0
SKU-93871,63.0
SKU-99367,63.0
SKU-96287,63.0
SKU-94863,64.0
SKU-99942,64.0
SKU-98012,64.0
SKU-92875,64.0
SKU-92783,64.0
SKU-99688,64.0
SKU-92778,64.0
SKU-98265,64.0
SKU-91366,65.0
SKU-95616,65.0
SKU-96290,65.0
SKU-98618,65.0
SKU-95315,65.0
SKU-97441,65.0
SKU-93315,65.0
SKU-94816,65.0
SKU-94544,65.0
SKU-90888,65.0
SKU-96013,66.0
SKU-93388,66.0
SKU-96763,66.0
SKU-90653,66.0
SKU-91965,66.0
SKU-97479,66.0
SKU-96912,66.0
SKU-96544,66.0
SKU-94246,66.0
SKU-91383,66.0
SKU-92644,66.0
SKU-90537,66.0
SKU-97271,66.0
SKU-91196,66.0
SKU-94588,66.0
SKU-90155,66.0
SKU-94013,66.0
SKU-99165,67.0
SKU-94925,67.0
SKU-95604,67.0
SKU-95680,67.0
SKU-97787,67.0
SKU-98196,67.0
SKU-99822,67.0
SKU-90151,67.0
SKU-91043,67.0
SKU-90060,67.0
SKU-99592,67.0
SKU-95241,67.0
SKU-98592,67.0
SKU-91572,67.0
SKU-94913,67.0
SKU-98522,67.0
SKU-92454,67.0
SKU-99892,67.0
SKU-90116,67.0
SKU-91972,67.0
SKU-90015,68.0
SKU-93163,68.0
SKU-93279,68.0
SKU-95269,68.0
SKU-97732,68.0
SKU-92320,68.0
SKU-90772,68.0
SKU-98306,68.0
SKU-95623,68.0
SKU-97921,68.0
SKU-91524,68.0
SKU-99018,68.0
SKU-93198,68.0
SKU-97811,69.0
SKU-94597,69.0
SKU-91207,69.0
SKU-95890,69.0
SKU-98175,69.0
SKU-91814,69.0
SKU-91958,69.0
SKU-90296,69.0
SKU-92098,69.0
SKU-98189,69.0
SKU-92521,69.0
SKU-93139,69.0
SKU-91013,69.0
SKU-99381,70.0
SKU-93234,70.0
SKU-94515,70.0
SKU-99591,70.0
SKU-96116,70.0
SKU-92270,70.0
SKU-95922,70.0
SKU-97967,70.0
SKU-91836,70.0
SKU-91622,70.0
SKU-95515,70.0
SKU-95902,70.0
SKU-95894,70.0
SKU-94338,70.0
SKU-96126,70.0
SKU-99746,70.0
SKU-97839,71.0
SKU-96374,71.0
SKU-99091,71.0
SKU-91176,71.0
SKU-96049,71.0
SKU-96914,71.0
SKU-94713,71.0
SKU-99024,71.0
SKU-91709,71.0
SKU-97041,71.0
SKU-97502,71.0
SKU-94683,72.0
SKU-95841,72.0
SKU-95151,72.0
SKU-97742,72.0
SKU-96755,72.0
SKU-96105,72.0
SKU-93628,72.0
SKU-90266,72.0
SKU-92971,73.0
SKU-96028,73.0
SKU-93982,73.0
SKU-96045,73.0
SKU-92542,73.0
SKU-98753,73.0
SKU-94372,73.0
SKU-95251,73.0
SKU-92334,73.0
SKU-98411,73.0
SKU-97898,73.0
SKU-97445,73.0
SKU-97478,74.0
SKU-93344,74.0
SKU-98316,74.0
SKU-92444,74.0
SKU-96911,74.0
SKU-95119,74.0
SKU-92567,74.0
SKU-98456,74.0
SKU-98399,74.0
SKU-96716,74.0
SKU-94558,74.0
SKU-93216,74.0
SKU-93060,74.0
SKU-91732,74.0
SKU-95716,74.0
SKU-98598,74.0
SKU-94509,74.0
SKU-96980,75.0
SKU-98926,75.0
SKU-95234,76.0
SKU-93678,76.0
SKU-93493,76.0
SKU-94201,76.0
SKU-99032,76.0
SKU-96600,76.0
SKU-97190,76.0
SKU-91146,76.0
SKU-99075,76.0
SKU-90127,76.0
SKU-97077,76.0
SKU-99486,76.0
SKU-96284,76.0
SKU-91479,77.0
SKU-93937,77.0
SKU-90858,77.0
SKU-95964,77.0
SKU-98559,77.0
SKU-97760,77.0
SKU-90747,77.0
SKU-97798,77.0
SKU-90063,77.0
SKU-93777,77.0
SKU-94841,77.0
SKU-97381,77.0
SKU-90790,77.0
SKU-96648,77.0
SKU-93233,77.0
SKU-93002,77.0
SKU-92216,78.0
SKU-94045,78.0
SKU-92167,78.0
SKU-94916,78.0
SKU-93526,78.0
SKU-93322,78.0
SKU-98340,78.0
SKU-95206,78.0
SKU-95692,78.0
SKU-90429,78.0
SKU-97838,78.0
SKU-91635,79.0
SKU-98791,79.0
SKU-99894,79.0
SKU-97908,79.0
SKU-91734,79.0
SKU-96091,79.0
SKU-91442,79.0
SKU-95878,79.0
SKU-97711,79.0
SKU-94825,79.0
SKU-97837,79.0
SKU-99030,79.0
SKU-98202,79.0
SKU-95405,79.0
SKU-90424,80.0
SKU-99570,80.0
SKU-97027,80.0
SKU-97756,80.0
SKU-94117,80.0
SKU-93635,80.0
SKU-96602,80.0
SKU-96731,80.0
SKU-92858,80.0
SKU-90893,80.0
SKU-91940,80.0
SKU-99809,80.0
SKU-91121,81.0
SKU-91625,81.0
SKU-94660,81.0
SKU-95517,81.0
SKU-91359,81.0
SKU-90629,81.0
SKU-96132,81.0
SKU-97166,81.0
SKU-92228,81.0
SKU-99700,81.0
SKU-97587,81.0
SKU-91742,81.0
SKU-98614,81.0
SKU-96564,81.0
SKU-99060,81.0
SKU-95410,81.0
SKU-96790,82.0
SKU-90855,82.0
SKU-93932,82.0
SKU-98432,82.0
SKU-96677,82.0
SKU-94744,82.0
SKU-94356,82.0
SKU-99983,82.0
SKU-90029,82.0
SKU-90613,82.0
SKU-92713,82.0
SKU-98924,82.0
SKU-94040,82.0
SKU-92702,82.0
SKU-93390,82.0
SKU-94096,83.0
SKU-99349,83.0
SKU-91417,83.0
SKU-96526,83.0
SKU-99054,83.0
SKU-93648,83.0
SKU-96003,83.0
SKU-90659,83.0
SKU-91371,84.0
SKU-94225,84.0
SKU-92448,84.0
SKU-99595,84.0
SKU-93559,84.0
SKU-95393,84.0
SKU-91210,84.0
SKU-94635,84.0
SKU-95644,84.0
SKU-98364,84.0
SKU-97599,85.0
SKU-93850,85.0
SKU-94230,85.0
SKU-90800,85.0
SKU-90008,85.0
SKU-93496,85.0
SKU-91889,85.0
SKU-90899,85.0
SKU-97358,85.0
SKU-92288,85.0
SKU-92601,85.0
SKU-92559,85.0
SKU-91491,85.0
SKU-93624,85.0
SKU-90427,85.0
SKU-91314,86.0
SKU-96848,86.0
SKU-95424,86.0
SKU-91809,86.0
SKU-91539,86.0
SKU-98143,86.0
SKU-94080,86.0
SKU-96910,86.0
SKU-97832,86.0
SKU-99506,86.0
SKU-97066,86.0
SKU-91685,87.0
SKU-93651,87.0
SKU-99376,87.0
SKU-99963,87.0
SKU-94487,87.0
SKU-93487,87.0
SKU-98711,87.0
SKU-94028,87.0
SKU-90802,87.0
SKU-96163,87.0
SKU-96229,88.0
SKU-93705,88.0
SKU-91771,88.0
SKU-98841,88.0
SKU-99072,88.0
SKU-96936,88.0
SKU-95321,88.0
SKU-96267,88.0
SKU-93794,88.0
SKU-93762,88.0
SKU-91199,88.0
SKU-91571,88.0
SKU-94015,89.0
SKU-97009,89.0
SKU-94780,89.0
SKU-99276,89.0
SKU-98347,89.0
SKU-93461,89.0
SKU-90915,89.0
SKU-95528,89.0
SKU-92873,89.0
SKU-92173,90.0
SKU-91267,90.0
SKU-91717,90.0
SKU-97312,90.0
SKU-96522,90.0
SKU-94354,90.0
SKU-99238,90.0
SKU-94180,90.0
SKU-94924,90.0
SKU-98019,90.0
SKU-94921,90.0
SKU-95814,90.0
SKU-99494,90.0
SKU-96801,90.0
SKU-93955,90.0
SKU-98690,90.0
SKU-93032,90.0
SKU-90119,90.0
SKU-90480,91.0
SKU-95356,91.0
SKU-92939,91.0
SKU-97239,91.0
SKU-91612,91.0
SKU-94419,91.0
SKU-93833,91.0
SKU-99975,91.0
SKU-92353,91.0
SKU-99249,91.0
SKU-90655,91.0
SKU-90575,91.0
SKU-96682,91.0
SKU-99124,92.0
SKU-95652,92.0
SKU-94806,92.0
SKU-93616,92.0
SKU-93171,92.0
SKU-93201,92.0
SKU-90472,92.0
SKU-93818,92.0
SKU-98396,93.0
SKU-96043,93.0
SKU-90257,93.0
SKU-98757,93.0
SKU-93275,93.0
SKU-90953,93.0
SKU-96757,93.0
SKU-97486,93.0
SKU-91718,93.0
SKU-93774,93.0
SKU-91922,93.0
SKU-99643,93.0
SKU-98444,93.0
SKU-93055,93.0
SKU-91608,93.0
SKU-91453,93.0
SKU-97475,93.0
SKU-98843,93.0
SKU-96113,93.0
SKU-95289,93.0
SKU-95979,93.0
SKU-99012,94.0
SKU-98216,94.0
SKU-90067,94.0
SKU-92023,94.0
SKU-90964,94.0
SKU-92017,94.0
SKU-95731,94.0
SKU-94330,94.0
SKU-91549,94.0
SKU-96800,94.0
SKU-92497,94.0
SKU-95674,95.0
SKU-95362,95.0
SKU-96187,95.0
SKU-92280,95.0
SKU-98000,95.0
SKU-99368,95.0
SKU-96134,95.0
SKU-99049,95.0
SKU-91500,95.0
SKU-97920,96.0
SKU-95820,96.0
SKU-90179,96.0
SKU-97492,96.0
SKU-91659,96.0
SKU-94983,96.0
SKU-95698,96.0
SKU-92272,96.0
SKU-98179,96.0
SKU-99702,96.0
SKU-97054,96.0
SKU-90656,96.0
SKU-90120,96.0
SKU-96657,97.0
SKU-98877,97.0
SKU-91850,97.0
SKU-95231,97.0
SKU-95294,97.0
SKU-90526,97.0
SKU-99783,97.0
SKU-99480,97.0
SKU-96647,97.0
SKU-99896,97.0
SKU-98958,97.0
SKU-99133,97.0
SKU-95202,98.0
SKU-92821,98.0
SKU-98284,98.0
SKU-93088,98.0
SKU-95598,98.0
SKU-99632,98.0
SKU-91237,98.0
SKU-94860,98.0
SKU-96083,98.0
SKU-95352,98.0
SKU-92370,98.0
SKU-96504,98.0
SKU-95825,98.0
SKU-98353,98.0
SKU-96382,99.0
SKU-97220,99.0
SKU-91385,99.0
SKU-98233,99.0
SKU-96868,99.0
SKU-93438,99.0
SKU-92089,99.0
SKU-98192,99.0
SKU-92281,99.0
SKU-97602,99.0
SKU-91104,99.0
SKU-91478,100.0
SKU-95982,100.0
SKU-94006,100.0
SKU-97612,100.0
SKU-91544,100.0
SKU-97222,100.0
SKU-91390,100.0
SKU-93797,100.0
SKU-91175,100.0
SKU-91101,100.0
SKU-96212,100.0
SKU-95628,100.0
SKU-98388,100.0
SKU-90139,100.0
SKU-93411,109.0
SKU-96854,110.0
SKU-97433,111.0
SKU-99734,112.0
SKU-96151,114.0
SKU-96542,115.0
SKU-96402,117.0
SKU-92308,118.0
SKU-94565,120.0
SKU-92956,121.0
SKU-98460,121.0
SKU-94208,122.0
SKU-91736,123.0
SKU-99827,123.0
SKU-96361,125.0
SKU-93506,125.0
SKU-94300,126.0
SKU-96444,127.0
SKU-97001,128.0
SKU-91924,128.0
SKU-90706,129.0
SKU-96464,130.0
SKU-92807,131.0
SKU-99016,131.0
SKU-94026,131.0
SKU-92571,132.0
SKU-98557,132.0
SKU-94994,136.0
SKU-94754,139.0
SKU-97359,142.0
SKU-90377,142.0
SKU-94554,144.0
SKU-98939,153.0
SKU-92465,155.0
SKU-94521,156.0
SKU-93924,157.0
SKU-98185,158.0
SKU-97680,161.0
SKU-97540,170.0
SKU-91497,172.0
SKU-90196,176.0
SKU-90378,181.0
SKU-99106,186.0
SKU-94289,227.0
SKU-00118,288.0
SKU-00139,288.0
SKU-00175,372.0
SKU-00020,378.0
SKU-00184,582.0
SKU-00173,714.0
SKU-00142,738.0
SKU-00071,870.0
SKU-00130,972.0
SKU-00105,1032.0
SKU-00037,1044.0
SKU-00188,1056.0
SKU-00094,1074.0
SKU-00115,1080.0
SKU-00152,1080.0
SKU-00012,1116.0
SKU-00008,1128.0
SKU-00022,1164.0
SKU-00165,1236.0
SKU-00111,1272.0
SKU-00024,1386.0
SKU-00199,1482.0
SKU-00018,1488.0
SKU-00103,1590.0
SKU-00166,1686.0
SKU-00003,1704.0
SKU-00140,1704.0
SKU-00124,1740.0
SKU-00093,1770.0
SKU-00133,1782.0
SKU-00010,1848.0
SKU-00066,1902.0
SKU-00081,1926.0
SKU-00015,1980.0
SKU-00063,2052.0
SKU-00044,2130.0
SKU-00102,2166.0
SKU-00045,2172.0
SKU-00016,2256.0
SKU-00181,2268.0
SKU-00198,2280.0
SKU-00157,2310.0
SKU-00153,2310.0
SKU-00162,2370.0
SKU-00004,2376.0
SKU-00031,2388.0
SKU-00064,2424.0
SKU-00112,2676.0
SKU-00159,2676.0
SKU-00056,2682.0
SKU-00128,2700.0
SKU-00148,2736.0
SKU-00095,2736.0
SKU-00060,2862.0
SKU-00163,2862.0
SKU-00001,2934.0
SKU-00145,2976.0
SKU-00009,3012.0
SKU-00036,3054.0
SKU-00070,3096.0
SKU-00000,3114.0
SKU-00099,3132.0
SKU-00075,3132.0
SKU-00062,3138.0
SKU-00106,3156.0
SKU-00061,3180.0
SKU-00035,3210.0
SKU-00082,3216.0
SKU-00072,3246.0
SKU-00193,3270.0
SKU-00186,3288.0
SKU-00043,3324.0
SKU-00194,3348.0
SKU-00113,3354.0
SKU-00158,3360.0
SKU-00121,3438.0
SKU-00058,3450.0
SKU-00154,3474.0
SKU-00116,3564.0
SKU-00050,3582.0
SKU-00169,3618.0
SKU-00138,3666.0
SKU-00047,3792.0
SKU-00164,3804.0
SKU-00052,3846.0
SKU-00141,3888.0
SKU-00134,3912.0
SKU-00029,3912.0
SKU-00065,3942.0
SKU-00077,3954.0
SKU-00074,4038.0
SKU-00086,4044.0
SKU-00089,4086.0
SKU-00096,4128.0
SKU-00005,4170.0
SKU-00028,4224.0
SKU-00053,4248.0
SKU-00172,4302.0
SKU-00017,4332.0
SKU-00033,4338.0
SKU-00049,4392.0
SKU-00117,4398.0
SKU-00144,4404.0
SKU-00042,4410.0
SKU-00006,4494.0
SKU-00078,4512.0
SKU-00170,4524.0
SKU-00019,4542.0
SKU-00034,4548.0
SKU-00069,4560.0
SKU-00021,4602.0
SKU-00083,4650.0
SKU-00048,4686.0
SKU-00160,4692.0
SKU-00051,4740.0
SKU-00030,4746.0
SKU-00119,4776.0
SKU-00150,4776.0
SKU-00101,4788.0
SKU-00122,4884.0
SKU-00076,4896.0
SKU-00026,4896.0
SKU-00126,4920.0
SKU-00109,4956.0
SKU-00091,4980.0
SKU-00183,5010.0
SKU-00023,5064.0
SKU-00098,5088.0
SKU-00132,5130.0
SKU-00088,5196.0
SKU-00104,5238.0
SKU-00155,5256.0
SKU-00182,5310.0
SKU-00007,5346.0
SKU-00171,5394.0
SKU-00114,5406.0
SKU-00013,5430.0
SKU-00178,5436.0
SKU-00039,5490.0
SKU-00135,5514.0
SKU-00067,5514.0
SKU-00107,5562.0
SKU-00038,5586.0
SKU-00097,5598.0
SKU-00131,5616.0
SKU-00041,5634.0
SKU-00059,5712.0
SKU-00092,5724.0
SKU-00161,5772.0
SKU-00087,5784.0
SKU-00143,5784.0
SKU-00136,5838.0
SKU-00189,5844.0
SKU-00179,5862.0
SKU-00014,5868.0
SKU-00108,5886.0
SKU-00187,5904.0
SKU-00129,5904.0
SKU-00180,5970.0
SKU-00011,6072.0
SKU-00168,6180.0
SKU-00127,6228.0
SKU-00046,6228.0
SKU-00137,6246.0
SKU-00073,6336.0
SKU-00120,6342.0
SKU-00167,6342.0
SKU-00156,6402.0
SKU-00149,6402.0
SKU-00151,6408.0
SKU-00057,6414.0
SKU-00192,6486.0
SKU-00100,6510.0
SKU-00197,6534.0
SKU-00191,6612.0
SKU-00190,6642.0
SKU-00025,6702.0
SKU-00079,6714.0
SKU-00084,6750.0
SKU-00040,6792.0
SKU-00032,6864.0
SKU-00174,6924.0
SKU-00196,7458.0
SKU-00002,7554.0
SKU-00185,7656.0
SKU-00068,7668.0
SKU-00123,7884.0
SKU-00125,7890.0
SKU-00195,7962.0
SKU-00110,8052.0
SKU-00090,8478.0
SKU-00054,8742.0
SKU-00176,10230.0
SKU-00177,10308.0
