sku,current_stock
SKU-91102,150.0
SKU-95181,150.0
SKU-95538,150.0
SKU-98807,150.0
SKU-97850,150.0
SKU-99753,153.0
SKU-90159,153.0
SKU-95921,153.0
SKU-98793,153.0
SKU-97715,153.0
SKU-92625,153.0
SKU-96185,153.0
SKU-92211,153.0
SKU-96022,153.0
SKU-96808,153.0
SKU-97360,153.0
SKU-92627,153.0
SKU-95122,156.0
SKU-91156,156.0
SKU-98806,156.0
SKU-92606,156.0
SKU-98897,156.0
SKU-95868,156.0
SKU-93896,156.0
SKU-94647,156.0
SKU-98496,156.0
SKU-90262,156.0
SKU-94608,156.0
SKU-99850,156.0
SKU-95585,156.0
SKU-93707,159.0
SKU-96223,159.0
SKU-94547,159.0
SKU-98350,159.0
SKU-90269,159.0
SKU-98426,159.0
SKU-95632,159.0
SKU-99262,159.0
SKU-99405,159.0
SKU-93792,159.0
SKU-95496,159.0
SKU-95904,159.0
SKU-94573,159.0
SKU-90436,159.0
SKU-92736,162.0
SKU-94402,162.0
SKU-98063,162.0
SKU-99142,162.0
SKU-95590,162.0
SKU-91144,162.0
SKU-92094,162.0
SKU-97052,162.0
SKU-97179,162.0
SKU-91687,162.0
SKU-97698,162.0
SKU-98827,162.0
SKU-91296,162.0
SKU-98846,162.0
SKU-92868,162.0
SKU-91708,162.0
SKU-96275,162.0
SKU-97734,162.0
SKU-90881,165.0
SKU-96807,165.0
SKU-98057,165.0
SKU-96876,165.0
SKU-95911,165.0
SKU-95143,168.0
SKU-99778,168.0
SKU-96484,168.0
SKU-90285,168.0
SKU-99202,168.0
SKU-90274,168.0
SKU-91398,168.0
SKU-95761,168.0
SKU-92238,168.0
SKU-94317,168.0
SKU-94472,168.0
SKU-95253,168.0
SKU-96070,171.0
SKU-99954,171.0
SKU-99499,171.0
SKU-94059,171.0
SKU-95466,171.0
SKU-99260,171.0
SKU-93309,171.0
SKU-97836,171.0
SKU-96069,171.0
SKU-93855,171.0
SKU-90174,171.0
SKU-96882,174.0
SKU-95802,174.0
SKU-92109,174.0
SKU-92513,174.0
SKU-93596,174.0
SKU-91702,174.0
SKU-96769,174.0
SKU-97965,174.0
SKU-99731,174.0
SKU-98418,174.0
SKU-91537,177.0
SKU-97209,177.0
SKU-95265,177.0
SKU-90976,177.0
SKU-97672,177.0
SKU-98101,177.0
SKU-90134,177.0
SKU-98513,180.0
SKU-90718,180.0
SKU-91155,180.0
SKU-96252,180.0
SKU-90748,180.0
SKU-91365,180.0
SKU-94126,180.0
SKU-95334,180.0
SKU-93110,180.0
SKU-99297,180.0
SKU-99433,180.0
SKU-93347,183.0
SKU-91086,183.0
SKU-97592,183.0
SKU-94392,183.0
SKU-98324,183.0
SKU-99966,183.0
SKU-96713,183.0
SKU-96961,183.0
SKU-91633,183.0
SKU-92529,183.0
SKU-97438,183.0
SKU-90757,183.0
SKU-90070,183.0
SKU-95535,186.0
SKU-90026,186.0
SKU-91443,186.0
SKU-97569,186.0
SKU-94760,186.0
SKU-94259,186.0
SKU-94504,186.0
SKU-97669,186.0
SKU-93701,186.0
SKU-95630,186.0
SKU-99141,186.0
SKU-95835,186.0
SKU-97843,186.0
SKU-97250,186.0
SKU-97145,186.0
SKU-91353,189.0
SKU-91656,189.0
SKU-93372,189.0
SKU-98868,189.0
SKU-94033,189.0
SKU-99372,189.0
SKU-99367,189.0
SKU-96287,189.0
SKU-97549,189.0
SKU-93419,189.0
SKU-96366,189.0
SKU-93871,189.0
SKU-97007,189.0
SKU-92783,192.0
SKU-92778,192.0
SKU-99688,192.0
SKU-98265,192.0
SKU-99942,192.0
SKU-98012,192.0
SKU-94863,192.0
SKU-92875,192.0
SKU-94544,195.0
SKU-95616,195.0
SKU-95315,195.0
SKU-91366,195.0
SKU-96290,195.0
SKU-97441,195.0
SKU-90888,195.0
SKU-93315,195.0
SKU-94816,195.0
SKU-98618,195.0
SKU-96544,198.0
SKU-93388,198.0
SKU-96912,198.0
SKU-96763,198.0
SKU-97271,198.0
SKU-91196,198.0
SKU-91965,198.0
SKU-94246,198.0
SKU-94588,198.0
SKU-94013,198.0
SKU-91383,198.0
SKU-97479,198.0
SKU-90653,198.0
SKU-92644,198.0
SKU-90537,198.0
SKU-96013,198.0
SKU-90155,198.0
SKU-95680,201.0
SKU-92454,201.0
SKU-98522,201.0
SKU-99892,201.0
SKU-94925,201.0
SKU-95604,201.0
SKU-95241,201.0
SKU-90116,201.0
SKU-98196,201.0
SKU-91972,201.0
SKU-90151,201.0
SKU-91572,201.0
SKU-99592,201.0
SKU-97787,201.0
SKU-90060,201.0
SKU-94913,201.0
SKU-99822,201.0
SKU-99165,201.0
SKU-98592,201.0
SKU-91043,201.0
SKU-90015,204.0
SKU-93163,204.0
SKU-90772,204.0
SKU-91524,204.0
SKU-92320,204.0
SKU-98306,204.0
SKU-97921,204.0
SKU-97732,204.0
SKU-93198,204.0
SKU-95623,204.0
SKU-95269,204.0
SKU-93279,204.0
SKU-99018,204.0
SKU-95890,207.0
SKU-91958,207.0
SKU-92098,207.0
SKU-91207,207.0
SKU-90296,207.0
SKU-98175,207.0
SKU-98189,207.0
SKU-93139,207.0
SKU-91013,207.0
SKU-97811,207.0
SKU-94597,207.0
SKU-91814,207.0
SKU-92521,207.0
SKU-95922,210.0
SKU-91622,210.0
SKU-94338,210.0
SKU-92270,210.0
SKU-96126,210.0
SKU-94515,210.0
SKU-97967,210.0
SKU-95902,210.0
SKU-99746,210.0
SKU-95515,210.0
SKU-95894,210.0
SKU-91836,210.0
SKU-99381,210.0
SKU-96116,210.0
SKU-93234,210.0
SKU-99591,210.0
SKU-94713,213.0
SKU-97839,213.0
SKU-99091,213.0
SKU-96374,213.0
SKU-96049,213.0
SKU-97041,213.0
SKU-99024,213.0
SKU-91709,213.0
SKU-91176,213.0
SKU-96914,213.0
SKU-97502,213.0
SKU-93628,216.0
SKU-97742,216.0
SKU-90266,216.0
SKU-96755,216.0
SKU-96105,216.0
SKU-94683,216.0
SKU-95841,216.0
SKU-95151,216.0
SKU-97898,219.0
SKU-95251,219.0
SKU-98753,219.0
SKU-94372,219.0
SKU-93982,219.0
SKU-92971,219.0
SKU-92542,219.0
SKU-98411,219.0
SKU-96028,219.0
SKU-92334,219.0
SKU-96045,219.0
SKU-97445,219.0
SKU-93216,222.0
SKU-91732,222.0
SKU-95716,222.0
SKU-96911,222.0
SKU-96716,222.0
SKU-97478,222.0
SKU-92567,222.0
SKU-98456,222.0
SKU-93344,222.0
SKU-92444,222.0
SKU-98316,222.0
SKU-98399,222.0
SKU-95119,222.0
SKU-94558,222.0
SKU-94509,222.0
SKU-98598,222.0
SKU-93060,222.0
SKU-98926,225.0
SKU-96980,225.0
SKU-91146,228.0
SKU-96284,228.0
SKU-99486,228.0
SKU-97077,228.0
SKU-97190,228.0
SKU-99032,228.0
SKU-93493,228.0
SKU-93678,228.0
SKU-99075,228.0
SKU-96600,228.0
SKU-94201,228.0
SKU-95234,228.0
SKU-90127,228.0
SKU-95964,231.0
SKU-90063,231.0
SKU-91479,231.0
SKU-97760,231.0
SKU-90858,231.0
SKU-93002,231.0
SKU-94841,231.0
SKU-93777,231.0
SKU-90747,231.0
SKU-93233,231.0
SKU-90790,231.0
SKU-98559,231.0
SKU-97798,231.0
SKU-97381,231.0
SKU-93937,231.0
SKU-96648,231.0
SKU-90429,234.0
SKU-92167,234.0
SKU-98340,234.0
SKU-97838,234.0
SKU-93322,234.0
SKU-93526,234.0
SKU-95692,234.0
SKU-95206,234.0
SKU-94916,234.0
SKU-92216,234.0
SKU-94045,234.0
SKU-99030,237.0
SKU-91442,237.0
SKU-97837,237.0
SKU-99894,237.0
SKU-97908,237.0
SKU-94825,237.0
SKU-91635,237.0
SKU-98791,237.0
SKU-95405,237.0
SKU-96091,237.0
SKU-97711,237.0
SKU-91734,237.0
SKU-98202,237.0
SKU-95878,237.0
SKU-96731,240.0
SKU-97756,240.0
SKU-97027,240.0
SKU-96602,240.0
SKU-92858,240.0
SKU-94117,240.0
SKU-90893,240.0
SKU-90424,240.0
SKU-99809,240.0
SKU-99570,240.0
SKU-93635,240.0
SKU-91940,240.0
SKU-91625,243.0
SKU-95517,243.0
SKU-97587,243.0
SKU-99700,243.0
SKU-91359,243.0
SKU-92228,243.0
SKU-90629,243.0
SKU-96564,243.0
SKU-97166,243.0
SKU-98614,243.0
SKU-91742,243.0
SKU-94660,243.0
SKU-99060,243.0
SKU-91121,243.0
SKU-95410,243.0
SKU-96132,243.0
SKU-99983,246.0
SKU-90613,246.0
SKU-90855,246.0
SKU-98924,246.0
SKU-94356,246.0
SKU-90029,246.0
SKU-92702,246.0
SKU-98432,246.0
SKU-94040,246.0
SKU-92713,246.0
SKU-96790,246.0
SKU-93932,246.0
SKU-96677,246.0
SKU-93390,246.0
SKU-94744,246.0
SKU-91417,249.0
SKU-93648,249.0
SKU-99349,249.0
SKU-90659,249.0
SKU-96526,249.0
SKU-94096,249.0
SKU-96003,249.0
SKU-99054,249.0
SKU-95644,252.0
SKU-98364,252.0
SKU-95393,252.0
SKU-94225,252.0
SKU-92448,252.0
SKU-93559,252.0
SKU-99595,252.0
SKU-91371,252.0
SKU-94635,252.0
SKU-91210,252.0
SKU-97358,255.0
SKU-91491,255.0
SKU-92559,255.0
SKU-93850,255.0
SKU-90008,255.0
SKU-90800,255.0
SKU-94230,255.0
SKU-92288,255.0
SKU-91889,255.0
SKU-93624,255.0
SKU-90427,255.0
SKU-90899,255.0
SKU-93496,255.0
SKU-92601,255.0
SKU-97599,255.0
SKU-91539,258.0
SKU-94080,258.0
SKU-95424,258.0
SKU-99506,258.0
SKU-97832,258.0
SKU-91809,258.0
SKU-98143,258.0
SKU-96910,258.0
SKU-97066,258.0
SKU-91314,258.0
SKU-96848,258.0
SKU-99963,261.0
SKU-94028,261.0
SKU-93487,261.0
SKU-91685,261.0
SKU-98711,261.0
SKU-90802,261.0
SKU-94487,261.0
SKU-96163,261.0
SKU-93651,261.0
SKU-99376,261.0
SKU-98841,264.0
SKU-93794,264.0
SKU-96267,264.0
SKU-91571,264.0
SKU-91199,264.0
SKU-91771,264.0
SKU-99072,264.0
SKU-93705,264.0
SKU-96229,264.0
SKU-95321,264.0
SKU-96936,264.0
SKU-93762,264.0
SKU-94780,267.0
SKU-98347,267.0
SKU-97009,267.0
SKU-92873,267.0
SKU-94015,267.0
SKU-99276,267.0
SKU-90915,267.0
SKU-93461,267.0
SKU-95528,267.0
SKU-96522,270.0
SKU-91717,270.0
SKU-99494,270.0
SKU-92173,270.0
SKU-99238,270.0
SKU-94354,270.0
SKU-93955,270.0
SKU-96801,270.0
SKU-94921,270.0
SKU-98690,270.0
SKU-93032,270.0
SKU-90119,270.0
SKU-97312,270.0
SKU-94180,270.0
SKU-94924,270.0
SKU-98019,270.0
SKU-91267,270.0
SKU-95814,270.0
SKU-93833,273.0
SKU-99975,273.0
SKU-90575,273.0
SKU-90480,273.0
SKU-90655,273.0
SKU-96682,273.0
SKU-91612,273.0
SKU-92939,273.0
SKU-99249,273.0
SKU-94419,273.0
SKU-92353,273.0
SKU-95356,273.0
SKU-97239,273.0
SKU-93171,276.0
SKU-93201,276.0
SKU-93616,276.0
SKU-99124,276.0
SKU-95652,276.0
SKU-94806,276.0
SKU-90472,276.0
SKU-93818,276.0
SKU-95289,279.0
SKU-98757,279.0
SKU-95979,279.0
SKU-98843,279.0
SKU-97475,279.0
SKU-91718,279.0
SKU-91922,279.0
SKU-99643,279.0
SKU-91453,279.0
SKU-96113,279.0
SKU-91608,279.0
SKU-90953,279.0
SKU-98444,279.0
SKU-93055,279.0
SKU-97486,279.0
SKU-96757,279.0
SKU-93774,279.0
SKU-90257,279.0
SKU-98396,279.0
SKU-93275,279.0
SKU-96043,279.0
SKU-96800,282.0
SKU-92017,282.0
SKU-99012,282.0
SKU-94330,282.0
SKU-92023,282.0
SKU-90067,282.0
SKU-95731,282.0
SKU-98216,282.0
SKU-91549,282.0
SKU-92497,282.0
SKU-90964,282.0
SKU-99368,285.0
SKU-95674,285.0
SKU-96134,285.0
SKU-92280,285.0
SKU-91500,285.0
SKU-96187,285.0
SKU-99049,285.0
SKU-95362,285.0
SKU-98000,285.0
SKU-90120,288.0
SKU-95698,288.0
SKU-90179,288.0
SKU-90656,288.0
SKU-97920,288.0
SKU-91659,288.0
SKU-97492,288.0
SKU-95820,288.0
SKU-94983,288.0
SKU-99702,288.0
SKU-92272,288.0
SKU-98179,288.0
SKU-97054,288.0
SKU-98958,291.0
SKU-99783,291.0
SKU-95294,291.0
SKU-99133,291.0
SKU-99896,291.0
SKU-95231,291.0
SKU-96657,291.0
SKU-98877,291.0
SKU-90526,291.0
SKU-96647,291.0
SKU-91850,291.0
SKU-99480,291.0
SKU-98353,294.0
SKU-95825,294.0
SKU-95598,294.0
SKU-93088,294.0
SKU-92821,294.0
SKU-95202,294.0
SKU-91237,294.0
SKU-96504,294.0
SKU-94860,294.0
SKU-92370,294.0
SKU-95352,294.0
SKU-99632,294.0
SKU-96083,294.0
SKU-98284,294.0
SKU-98233,297.0
SKU-91385,297.0
SKU-98192,297.0
SKU-97602,297.0
SKU-96868,297.0
SKU-92089,297.0
SKU-97220,297.0
SKU-92281,297.0
SKU-93438,297.0
SKU-91104,297.0
SKU-96382,297.0
SKU-91390,300.0
SKU-95982,300.0
SKU-94006,300.0
SKU-90139,300.0
SKU-97612,300.0
SKU-91478,300.0
SKU-93797,300.0
SKU-91101,300.0
SKU-95628,300.0
SKU-98388,300.0
SKU-96212,300.0
SKU-91544,300.0
SKU-97222,300.0
SKU-91175,300.0
SKU-93411,327.0
SKU-96854,330.0
SKU-97433,333.0
SKU-99734,336.0
SKU-96151,342.0
SKU-96542,345.0
SKU-96402,351.0
SKU-92308,354.0
SKU-94565,360.0
SKU-92956,363.0
SKU-98460,363.0
SKU-94208,366.0
SKU-91736,369.0
SKU-99827,369.0
SKU-93506,375.0
SKU-96361,375.0
SKU-94300,378.0
SKU-96444,381.0
SKU-00118,384.0
SKU-91924,384.0
SKU-00139,384.0
SKU-97001,384.0
SKU-90706,387.0
SKU-96464,390.0
SKU-92807,393.0
SKU-94026,393.0
SKU-99016,393.0
SKU-98557,396.0
SKU-92571,396.0
SKU-94994,408.0
SKU-94754,417.0
SKU-97359,426.0
SKU-90377,426.0
SKU-94554,432.0
SKU-98939,459.0
SKU-92465,465.0
SKU-94521,468.0
SKU-93924,471.0
SKU-98185,474.0
SKU-97680,483.0
SKU-00175,496.0
SKU-00020,504.0
SKU-97540,510.0
SKU-91497,516.0
SKU-90196,528.0
SKU-90378,543.0
SKU-99106,558.0
SKU-94289,681.0
SKU-00184,776.0
SKU-00173,952.0
SKU-00142,984.0
SKU-00071,1160.0
SKU-00130,1296.0
SKU-00105,1376.0
SKU-00037,1392.0
SKU-00188,1408.0
SKU-00094,1432.0
SKU-00152,1440.0
SKU-00115,1440.0
SKU-00012,1488.0
SKU-00008,1504.0
SKU-00022,1552.0
SKU-00165,1648.0
SKU-00111,1696.0
SKU-00024,1848.0
SKU-00199,1976.0
SKU-00018,1984.0
SKU-00103,2120.0
SKU-00166,2248.0
SKU-00003,2272.0
SKU-00140,2272.0
SKU-00124,2320.0
SKU-00093,2360.0
SKU-00133,2376.0
SKU-00010,2464.0
SKU-00066,2536.0
SKU-00081,2568.0
SKU-00015,2640.0
SKU-00063,2736.0
SKU-00044,2840.0
SKU-00102,2888.0
SKU-00045,2896.0
SKU-00016,3008.0
SKU-00181,3024.0
SKU-00198,3040.0
SKU-00153,3080.0
SKU-00157,3080.0
SKU-00162,3160.0
SKU-00004,3168.0
SKU-00031,3184.0
SKU-00064,3232.0
SKU-00159,3568.0
SKU-00112,3568.0
SKU-00056,3576.0
SKU-00128,3600.0
SKU-00095,3648.0
SKU-00148,3648.0
SKU-00060,3816.0
SKU-00163,3816.0
SKU-00001,3912.0
SKU-00145,3968.0
SKU-00009,4016.0
SKU-00036,4072.0
SKU-00070,4128.0
SKU-00000,4152.0
SKU-00099,4176.0
SKU-00075,4176.0
SKU-00062,4184.0
SKU-00106,4208.0
SKU-00061,4240.0
SKU-00035,4280.0
SKU-00082,4288.0
SKU-00072,4328.0
SKU-00193,4360.0
SKU-00186,4384.0
SKU-00043,4432.0
SKU-00194,4464.0
SKU-00113,4472.0
SKU-00158,4480.0
SKU-00121,4584.0
SKU-00058,4600.0
SKU-00154,4632.0
SKU-00116,4752.0
SKU-00050,4776.0
SKU-00169,4824.0
SKU-00138,4888.0
SKU-00047,5056.0
SKU-00164,5072.0
SKU-00052,5128.0
SKU-00141,5184.0
SKU-00029,5216.0
SKU-00134,5216.0
SKU-00065,5256.0
SKU-00077,5272.0
SKU-00074,5384.0
SKU-00086,5392.0
SKU-00089,5448.0
SKU-00096,5504.0
SKU-00005,5560.0
SKU-00028,5632.0
SKU-00053,5664.0
SKU-00172,5736.0
SKU-00017,5776.0
SKU-00033,5784.0
SKU-00049,5856.0
SKU-00117,5864.0
SKU-00144,5872.0
SKU-00042,5880.0
SKU-00006,5992.0
SKU-00078,6016.0
SKU-00170,6032.0
SKU-00019,6056.0
SKU-00034,6064.0
SKU-00069,6080.0
SKU-00021,6136.0
SKU-00083,6200.0
SKU-00048,6248.0
SKU-00160,6256.0
SKU-00051,6320.0
SKU-00030,6328.0
SKU-00119,6368.0
SKU-00150,6368.0
SKU-00101,6384.0
SKU-00122,6512.0
SKU-00076,6528.0
SKU-00026,6528.0
SKU-00126,6560.0
SKU-00109,6608.0
SKU-00091,6640.0
SKU-00183,6680.0
SKU-00023,6752.0
SKU-00098,6784.0
SKU-00132,6840.0
SKU-00088,6928.0
SKU-00104,6984.0
SKU-00155,7008.0
SKU-00182,7080.0
SKU-00007,7128.0
SKU-00171,7192.0
SKU-00114,7208.0
SKU-00013,7240.0
SKU-00178,7248.0
SKU-00039,7320.0
SKU-00135,7352.0
SKU-00067,7352.0
SKU-00107,7416.0
SKU-00038,7448.0
SKU-00097,7464.0
SKU-00131,7488.0
SKU-00041,7512.0
SKU-00059,7616.0
SKU-00092,7632.0
SKU-00161,7696.0
SKU-00087,7712.0
SKU-00143,7712.0
SKU-00136,7784.0
SKU-00189,7792.0
SKU-00179,7816.0
SKU-00014,7824.0
SKU-00108,7848.0
SKU-00187,7872.0
SKU-00129,7872.0
SKU-00180,7960.0
SKU-00011,8096.0
SKU-00168,8240.0
SKU-00046,8304.0
SKU-00127,8304.0
SKU-00137,8328.0
SKU-00073,8448.0
SKU-00167,8456.0
SKU-00120,8456.0
SKU-00156,8536.0
SKU-00149,8536.0
SKU-00151,8544.0
SKU-00057,8552.0
SKU-00192,8648.0
SKU-00100,8680.0
SKU-00197,8712.0
SKU-00191,8816.0
SKU-00190,8856.0
SKU-00025,8936.0
SKU-00079,8952.0
SKU-00084,9000.0
SKU-00040,9056.0
SKU-00032,9152.0
SKU-00174,9232.0
SKU-00196,9944.0
SKU-00002,10072.0
SKU-00185,10208.0
SKU-00068,10224.0
SKU-00123,10512.0
SKU-00125,10520.0
SKU-00195,10616.0
SKU-00110,10736.0
SKU-00090,11304.0
SKU-00054,11656.0
SKU-00176,13640.0
SKU-00177,13744.0
