sku,current_stock
SKU-98807,100.0
SKU-92850,100.0
SKU-92471,100.0
SKU-98315,100.0
SKU-93784,100.0
SKU-90159,102.0
SKU-99753,102.0
SKU-92211,102.0
SKU-98793,102.0
SKU-96185,102.0
SKU-96808,102.0
SKU-97360,102.0
SKU-97715,102.0
SKU-92625,102.0
SKU-95921,102.0
SKU-92627,102.0
SKU-96022,102.0
SKU-93896,104.0
SKU-94608,104.0
SKU-99850,104.0
SKU-95122,104.0
SKU-95868,104.0
SKU-91156,104.0
SKU-98496,104.0
SKU-94647,104.0
SKU-98897,104.0
SKU-90262,104.0
SKU-95585,104.0
SKU-92606,104.0
SKU-98806,104.0
SKU-90436,106.0
SKU-94573,106.0
SKU-90269,106.0
SKU-99405,106.0
SKU-93792,106.0
SKU-99262,106.0
SKU-95496,106.0
SKU-98350,106.0
SKU-98426,106.0
SKU-95632,106.0
SKU-94547,106.0
SKU-93707,106.0
SKU-96223,106.0
SKU-95904,106.0
SKU-95590,108.0
SKU-92868,108.0
SKU-97698,108.0
SKU-91708,108.0
SKU-94402,108.0
SKU-91144,108.0
SKU-92736,108.0
SKU-96275,108.0
SKU-92094,108.0
SKU-97734,108.0
SKU-98827,108.0
SKU-91296,108.0
SKU-99142,108.0
SKU-98063,108.0
SKU-97179,108.0
SKU-97052,108.0
SKU-98846,108.0
SKU-91687,108.0
SKU-96807,110.0
SKU-90881,110.0
SKU-96876,110.0
SKU-95911,110.0
SKU-98057,110.0
SKU-95761,112.0
SKU-91398,112.0
SKU-95253,112.0
SKU-92238,112.0
SKU-96484,112.0
SKU-90274,112.0
SKU-99202,112.0
SKU-99778,112.0
SKU-90285,112.0
SKU-95143,112.0
SKU-94472,112.0
SKU-94317,112.0
SKU-93309,114.0
SKU-93855,114.0
SKU-90174,114.0
SKU-96070,114.0
SKU-96069,114.0
SKU-97836,114.0
SKU-99499,114.0
SKU-99954,114.0
SKU-94059,114.0
SKU-95466,114.0
SKU-99260,114.0
SKU-99731,116.0
SKU-96882,116.0
SKU-98418,116.0
SKU-96769,116.0
SKU-97965,116.0
SKU-93596,116.0
SKU-92513,116.0
SKU-91702,116.0
SKU-95802,116.0
SKU-92109,116.0
SKU-91537,118.0
SKU-90976,118.0
SKU-97209,118.0
SKU-97672,118.0
SKU-98101,118.0
SKU-95265,118.0
SKU-90134,118.0
SKU-99297,120.0
SKU-90718,120.0
SKU-99433,120.0
SKU-90748,120.0
SKU-96252,120.0
SKU-98513,120.0
SKU-95334,120.0
SKU-91365,120.0
SKU-93110,120.0
SKU-94126,120.0
SKU-91155,120.0
SKU-96713,122.0
SKU-99966,122.0
SKU-92529,122.0
SKU-91633,122.0
SKU-94392,122.0
SKU-98324,122.0
SKU-97592,122.0
SKU-93347,122.0
SKU-96961,122.0
SKU-97438,122.0
SKU-90070,122.0
SKU-91086,122.0
SKU-90757,122.0
SKU-94259,124.0
SKU-93701,124.0
SKU-94760,124.0
SKU-97569,124.0
SKU-95835,124.0
SKU-97145,124.0
SKU-97250,124.0
SKU-95535,124.0
SKU-95630,124.0
SKU-90026,124.0
SKU-97669,124.0
SKU-91443,124.0
SKU-97843,124.0
SKU-94504,124.0
SKU-99141,124.0
SKU-97549,126.0
SKU-96287,126.0
SKU-94033,126.0
SKU-96366,126.0
SKU-97007,126.0
SKU-93871,126.0
SKU-99367,126.0
SKU-98868,126.0
SKU-91353,126.0
SKU-93372,126.0
SKU-93419,126.0
SKU-99372,126.0
SKU-91656,126.0
SKU-99688,128.0
SKU-98265,128.0
SKU-99942,128.0
SKU-92783,128.0
SKU-92778,128.0
SKU-98012,128.0
SKU-94863,128.0
SKU-92875,128.0
SKU-96290,130.0
SKU-95616,130.0
SKU-97441,130.0
SKU-94544,130.0
SKU-90888,130.0
SKU-95315,130.0
SKU-98618,130.0
SKU-94816,130.0
SKU-93315,130.0
SKU-91366,130.0
SKU-94013,132.0
SKU-94246,132.0
SKU-91965,132.0
SKU-96763,132.0
SKU-96912,132.0
SKU-96544,132.0
SKU-93388,132.0
SKU-94588,132.0
SKU-90537,132.0
SKU-92644,132.0
SKU-96013,132.0
SKU-90653,132.0
SKU-97479,132.0
SKU-97271,132.0
SKU-91196,132.0
SKU-90155,132.0
SKU-91383,132.0
SKU-98196,134.0
SKU-94925,134.0
SKU-95680,134.0
SKU-91043,134.0
SKU-99892,134.0
SKU-90151,134.0
SKU-94913,134.0
SKU-99822,134.0
SKU-90060,134.0
SKU-98592,134.0
SKU-98522,134.0
SKU-90116,134.0
SKU-99165,134.0
SKU-91572,134.0
SKU-95604,134.0
SKU-95241,134.0
SKU-92454,134.0
SKU-97787,134.0
SKU-99592,134.0
SKU-91972,134.0
SKU-97732,136.0
SKU-97921,136.0
SKU-90772,136.0
SKU-93279,136.0
SKU-98306,136.0
SKU-90015,136.0
SKU-95623,136.0
SKU-92320,136.0
SKU-93198,136.0
SKU-91524,136.0
SKU-93163,136.0
SKU-99018,136.0
SKU-95269,136.0
SKU-92098,138.0
SKU-91207,138.0
SKU-94597,138.0
SKU-91013,138.0
SKU-98189,138.0
SKU-98175,138.0
SKU-93139,138.0
SKU-91814,138.0
SKU-91958,138.0
SKU-95890,138.0
SKU-97811,138.0
SKU-90296,138.0
SKU-92521,138.0
SKU-94338,140.0
SKU-97967,140.0
SKU-96126,140.0
SKU-91836,140.0
SKU-99591,140.0
SKU-94515,140.0
SKU-93234,140.0
SKU-96116,140.0
SKU-92270,140.0
SKU-95515,140.0
SKU-99746,140.0
SKU-91622,140.0
SKU-95902,140.0
SKU-95922,140.0
SKU-99381,140.0
SKU-95894,140.0
SKU-97502,142.0
SKU-91709,142.0
SKU-94713,142.0
SKU-97041,142.0
SKU-96049,142.0
SKU-99091,142.0
SKU-96914,142.0
SKU-99024,142.0
SKU-97839,142.0
SKU-96374,142.0
SKU-91176,142.0
SKU-95841,144.0
SKU-93628,144.0
SKU-90266,144.0
SKU-96755,144.0
SKU-96105,144.0
SKU-94683,144.0
SKU-95151,144.0
SKU-97742,144.0
SKU-92334,146.0
SKU-92971,146.0
SKU-97445,146.0
SKU-98753,146.0
SKU-92542,146.0
SKU-98411,146.0
SKU-93982,146.0
SKU-96045,146.0
SKU-96028,146.0
SKU-97898,146.0
SKU-95251,146.0
SKU-94372,146.0
SKU-97478,148.0
SKU-94509,148.0
SKU-98399,148.0
SKU-96716,148.0
SKU-92444,148.0
SKU-95716,148.0
SKU-93060,148.0
SKU-95119,148.0
SKU-98598,148.0
SKU-91732,148.0
SKU-94558,148.0
SKU-93344,148.0
SKU-98316,148.0
SKU-93216,148.0
SKU-96911,148.0
SKU-92567,148.0
SKU-98456,148.0
SKU-96980,150.0
SKU-98926,150.0
SKU-91146,152.0
SKU-99032,152.0
SKU-96284,152.0
SKU-99075,152.0
SKU-90127,152.0
SKU-95234,152.0
SKU-97077,152.0
SKU-97190,152.0
SKU-96600,152.0
SKU-93493,152.0
SKU-99486,152.0
SKU-93678,152.0
SKU-94201,152.0
SKU-95964,154.0
SKU-97760,154.0
SKU-90747,154.0
SKU-90063,154.0
SKU-93002,154.0
SKU-97381,154.0
SKU-93937,154.0
SKU-96648,154.0
SKU-93777,154.0
SKU-90790,154.0
SKU-94841,154.0
SKU-97798,154.0
SKU-93233,154.0
SKU-98559,154.0
SKU-91479,154.0
SKU-90858,154.0
SKU-94916,156.0
SKU-92216,156.0
SKU-92167,156.0
SKU-94045,156.0
SKU-90429,156.0
SKU-98340,156.0
SKU-95206,156.0
SKU-95692,156.0
SKU-93526,156.0
SKU-97838,156.0
SKU-93322,156.0
SKU-97908,158.0
SKU-99030,158.0
SKU-91635,158.0
SKU-95405,158.0
SKU-98791,158.0
SKU-99894,158.0
SKU-94825,158.0
SKU-97837,158.0
SKU-91442,158.0
SKU-95878,158.0
SKU-96091,158.0
SKU-97711,158.0
SKU-91734,158.0
SKU-98202,158.0
SKU-90893,160.0
SKU-93635,160.0
SKU-94117,160.0
SKU-99570,160.0
SKU-97027,160.0
SKU-91940,160.0
SKU-96731,160.0
SKU-96602,160.0
SKU-90424,160.0
SKU-99809,160.0
SKU-92858,160.0
SKU-97756,160.0
SKU-99060,162.0
SKU-98614,162.0
SKU-92228,162.0
SKU-95410,162.0
SKU-91359,162.0
SKU-95517,162.0
SKU-97587,162.0
SKU-91625,162.0
SKU-94660,162.0
SKU-97166,162.0
SKU-90629,162.0
SKU-99700,162.0
SKU-91121,162.0
SKU-96564,162.0
SKU-91742,162.0
SKU-96132,162.0
SKU-96677,164.0
SKU-98432,164.0
SKU-94744,164.0
SKU-93390,164.0
SKU-90613,164.0
SKU-90029,164.0
SKU-96790,164.0
SKU-99983,164.0
SKU-94040,164.0
SKU-93932,164.0
SKU-92702,164.0
SKU-98924,164.0
SKU-90855,164.0
SKU-94356,164.0
SKU-92713,164.0
SKU-93648,166.0
SKU-91417,166.0
SKU-99349,166.0
SKU-94096,166.0
SKU-99054,166.0
SKU-90659,166.0
SKU-96003,166.0
SKU-96526,166.0
SKU-94635,168.0
SKU-91210,168.0
SKU-95393,168.0
SKU-91371,168.0
SKU-98364,168.0
SKU-95644,168.0
SKU-93559,168.0
SKU-99595,168.0
SKU-94225,168.0
SKU-92448,168.0
SKU-90008,170.0
SKU-94230,170.0
SKU-90800,170.0
SKU-93624,170.0
SKU-92559,170.0
SKU-93850,170.0
SKU-91491,170.0
SKU-97358,170.0
SKU-90427,170.0
SKU-92288,170.0
SKU-97599,170.0
SKU-91889,170.0
SKU-90899,170.0
SKU-92601,170.0
SKU-93496,170.0
SKU-97832,172.0
SKU-99506,172.0
SKU-95424,172.0
SKU-98143,172.0
SKU-91539,172.0
SKU-96848,172.0
SKU-94080,172.0
SKU-91314,172.0
SKU-96910,172.0
SKU-91809,172.0
SKU-97066,172.0
SKU-93487,174.0
SKU-99963,174.0
SKU-94487,174.0
SKU-98711,174.0
SKU-99376,174.0
SKU-93651,174.0
SKU-96163,174.0
SKU-90802,174.0
SKU-94028,174.0
SKU-91685,174.0
SKU-91771,176.0
SKU-91199,176.0
SKU-96936,176.0
SKU-95321,176.0
SKU-98841,176.0
SKU-96229,176.0
SKU-93705,176.0
SKU-96267,176.0
SKU-93762,176.0
SKU-91571,176.0
SKU-99072,176.0
SKU-93794,176.0
SKU-97009,178.0
SKU-94015,178.0
SKU-94780,178.0
SKU-93461,178.0
SKU-92873,178.0
SKU-99276,178.0
SKU-98347,178.0
SKU-90915,178.0
SKU-95528,178.0
SKU-98019,180.0
SKU-94924,180.0
SKU-94180,180.0
SKU-99238,180.0
SKU-94354,180.0
SKU-93032,180.0
SKU-91717,180.0
SKU-98690,180.0
SKU-90119,180.0
SKU-97312,180.0
SKU-92173,180.0
SKU-99494,180.0
SKU-96801,180.0
SKU-93955,180.0
SKU-96522,180.0
SKU-94921,180.0
SKU-95814,180.0
SKU-91267,180.0
SKU-90655,182.0
SKU-91612,182.0
SKU-95356,182.0
SKU-96682,182.0
SKU-90480,182.0
SKU-92353,182.0
SKU-99249,182.0
SKU-92939,182.0
SKU-99975,182.0
SKU-97239,182.0
SKU-93833,182.0
SKU-90575,182.0
SKU-94419,182.0
SKU-95652,184.0
SKU-99124,184.0
SKU-94806,184.0
SKU-93616,184.0
SKU-93201,184.0
SKU-90472,184.0
SKU-93171,184.0
SKU-93818,184.0
SKU-90257,186.0
SKU-93275,186.0
SKU-98396,186.0
SKU-98757,186.0
SKU-96043,186.0
SKU-91718,186.0
SKU-91608,186.0
SKU-93055,186.0
SKU-98444,186.0
SKU-97486,186.0
SKU-96113,186.0
SKU-93774,186.0
SKU-95289,186.0
SKU-98843,186.0
SKU-99643,186.0
SKU-90953,186.0
SKU-95979,186.0
SKU-91453,186.0
SKU-96757,186.0
SKU-91922,186.0
SKU-97475,186.0
SKU-92023,188.0
SKU-94330,188.0
SKU-91549,188.0
SKU-90067,188.0
SKU-99012,188.0
SKU-98216,188.0
SKU-92017,188.0
SKU-96800,188.0
SKU-92497,188.0
SKU-90964,188.0
SKU-95731,188.0
SKU-92280,190.0
SKU-98000,190.0
SKU-95674,190.0
SKU-96134,190.0
SKU-96187,190.0
SKU-99368,190.0
SKU-95362,190.0
SKU-99049,190.0
SKU-91500,190.0
SKU-98179,192.0
SKU-90179,192.0
SKU-90656,192.0
SKU-97920,192.0
SKU-91659,192.0
SKU-92272,192.0
SKU-95698,192.0
SKU-97054,192.0
SKU-95820,192.0
SKU-94983,192.0
SKU-90120,192.0
SKU-99702,192.0
SKU-97492,192.0
SKU-99896,194.0
SKU-99480,194.0
SKU-91850,194.0
SKU-95231,194.0
SKU-99783,194.0
SKU-98958,194.0
SKU-90526,194.0
SKU-98877,194.0
SKU-96647,194.0
SKU-95294,194.0
SKU-96657,194.0
SKU-99133,194.0
SKU-92821,196.0
SKU-96083,196.0
SKU-98284,196.0
SKU-96504,196.0
SKU-91237,196.0
SKU-98353,196.0
SKU-93088,196.0
SKU-92370,196.0
SKU-95352,196.0
SKU-95825,196.0
SKU-99632,196.0
SKU-94860,196.0
SKU-95598,196.0
SKU-95202,196.0
SKU-93438,198.0
SKU-98192,198.0
SKU-96868,198.0
SKU-92089,198.0
SKU-91385,198.0
SKU-92281,198.0
SKU-97602,198.0
SKU-91104,198.0
SKU-98233,198.0
SKU-96382,198.0
SKU-97220,198.0
SKU-93797,200.0
SKU-94006,200.0
SKU-95628,200.0
SKU-98388,200.0
SKU-91544,200.0
SKU-90139,200.0
SKU-95982,200.0
SKU-96212,200.0
SKU-91478,200.0
SKU-97222,200.0
SKU-91175,200.0
SKU-91101,200.0
SKU-91390,200.0
SKU-97612,200.0
SKU-93411,218.0
SKU-96854,220.0
SKU-97433,222.0
SKU-99734,224.0
SKU-96151,228.0
SKU-96542,230.0
SKU-96402,234.0
SKU-92308,236.0
SKU-94565,240.0
SKU-92956,242.0
SKU-98460,242.0
SKU-94208,244.0
SKU-91736,246.0
SKU-99827,246.0
SKU-93506,250.0
SKU-96361,250.0
SKU-94300,252.0
SKU-96444,254.0
SKU-91924,256.0
SKU-97001,256.0
SKU-90706,258.0
SKU-96464,260.0
SKU-94026,262.0
SKU-92807,262.0
SKU-99016,262.0
SKU-92571,264.0
SKU-98557,264.0
SKU-94994,272.0
SKU-94754,278.0
SKU-97359,284.0
SKU-90377,284.0
SKU-94554,288.0
SKU-98939,306.0
SKU-92465,310.0
SKU-94521,312.0
SKU-93924,314.0
SKU-98185,316.0
SKU-97680,322.0
SKU-00118,336.0
SKU-00139,336.0
SKU-97540,340.0
SKU-91497,344.0
SKU-90196,352.0
SKU-90378,362.0
SKU-99106,372.0
SKU-00175,434.0
SKU-00020,441.0
SKU-94289,454.0
SKU-00184,679.0
SKU-00173,833.0
SKU-00142,861.0
SKU-00071,1015.0
SKU-00130,1134.0
SKU-00105,1204.0
SKU-00037,1218.0
SKU-00188,1232.0
SKU-00094,1253.0
SKU-00152,1260.0
SKU-00115,1260.0
SKU-00012,1302.0
SKU-00008,1316.0
SKU-00022,1358.0
SKU-00165,1442.0
SKU-00111,1484.0
SKU-00024,1617.0
SKU-00199,1729.0
SKU-00018,1736.0
SKU-00103,1855.0
SKU-00166,1967.0
SKU-00003,1988.0
SKU-00140,1988.0
SKU-00124,2030.0
SKU-00093,2065.0
SKU-00133,2079.0
SKU-00010,2156.0
SKU-00066,2219.0
SKU-00081,2247.0
SKU-00015,2310.0
SKU-00063,2394.0
SKU-00044,2485.0
SKU-00102,2527.0
SKU-00045,2534.0
SKU-00016,2632.0
SKU-00181,2646.0
SKU-00198,2660.0
SKU-00157,2695.0
SKU-00153,2695.0
SKU-00162,2765.0
SKU-00004,2772.0
SKU-00031,2786.0
SKU-00064,2828.0
SKU-00159,3122.0
SKU-00112,3122.0
SKU-00056,3129.0
SKU-00128,3150.0
SKU-00148,3192.0
SKU-00095,3192.0
SKU-00060,3339.0
SKU-00163,3339.0
SKU-00001,3423.0
SKU-00145,3472.0
SKU-00009,3514.0
SKU-00036,3563.0
SKU-00070,3612.0
SKU-00000,3633.0
SKU-00099,3654.0
SKU-00075,3654.0
SKU-00062,3661.0
SKU-00106,3682.0
SKU-00061,3710.0
SKU-00035,3745.0
SKU-00082,3752.0
SKU-00072,3787.0
SKU-00193,3815.0
SKU-00186,3836.0
SKU-00043,3878.0
SKU-00194,3906.0
SKU-00113,3913.0
SKU-00158,3920.0
SKU-00121,4011.0
SKU-00058,4025.0
SKU-00154,4053.0
SKU-00116,4158.0
SKU-00050,4179.0
SKU-00169,4221.0
SKU-00138,4277.0
SKU-00047,4424.0
SKU-00164,4438.0
SKU-00052,4487.0
SKU-00141,4536.0
SKU-00029,4564.0
SKU-00134,4564.0
SKU-00065,4599.0
SKU-00077,4613.0
SKU-00074,4711.0
SKU-00086,4718.0
SKU-00089,4767.0
SKU-00096,4816.0
SKU-00005,4865.0
SKU-00028,4928.0
SKU-00053,4956.0
SKU-00172,5019.0
SKU-00017,5054.0
SKU-00033,5061.0
SKU-00049,5124.0
SKU-00117,5131.0
SKU-00144,5138.0
SKU-00042,5145.0
SKU-00006,5243.0
SKU-00078,5264.0
SKU-00170,5278.0
SKU-00019,5299.0
SKU-00034,5306.0
SKU-00069,5320.0
SKU-00021,5369.0
SKU-00083,5425.0
SKU-00048,5467.0
SKU-00160,5474.0
SKU-00051,5530.0
SKU-00030,5537.0
SKU-00150,5572.0
SKU-00119,5572.0
SKU-00101,5586.0
SKU-00122,5698.0
SKU-00026,5712.0
SKU-00076,5712.0
SKU-00126,5740.0
SKU-00109,5782.0
SKU-00091,5810.0
SKU-00183,5845.0
SKU-00023,5908.0
SKU-00098,5936.0
SKU-00132,5985.0
SKU-00088,6062.0
SKU-00104,6111.0
SKU-00155,6132.0
SKU-00182,6195.0
SKU-00007,6237.0
SKU-00171,6293.0
SKU-00114,6307.0
SKU-00013,6335.0
SKU-00178,6342.0
SKU-00039,6405.0
SKU-00135,6433.0
SKU-00067,6433.0
SKU-00107,6489.0
SKU-00038,6517.0
SKU-00097,6531.0
SKU-00131,6552.0
SKU-00041,6573.0
SKU-00059,6664.0
SKU-00092,6678.0
SKU-00161,6734.0
SKU-00087,6748.0
SKU-00143,6748.0
SKU-00136,6811.0
SKU-00189,6818.0
SKU-00179,6839.0
SKU-00014,6846.0
SKU-00108,6867.0
SKU-00129,6888.0
SKU-00187,6888.0
SKU-00180,6965.0
SKU-00011,7084.0
SKU-00168,7210.0
SKU-00046,7266.0
SKU-00127,7266.0
SKU-00137,7287.0
SKU-00073,7392.0
SKU-00167,7399.0
SKU-00120,7399.0
SKU-00149,7469.0
SKU-00156,7469.0
SKU-00151,7476.0
SKU-00057,7483.0
SKU-00192,7567.0
SKU-00100,7595.0
SKU-00197,7623.0
SKU-00191,7714.0
SKU-00190,7749.0
SKU-00025,7819.0
SKU-00079,7833.0
SKU-00084,7875.0
SKU-00040,7924.0
SKU-00032,8008.0
SKU-00174,8078.0
SKU-00196,8701.0
SKU-00002,8813.0
SKU-00185,8932.0
SKU-00068,8946.0
SKU-00123,9198.0
SKU-00125,9205.0
SKU-00195,9289.0
SKU-00110,9394.0
SKU-00090,9891.0
SKU-00054,10199.0
SKU-00176,11935.0
SKU-00177,12026.0
